ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
460587,Female,No,38,Yes,Artist,,Low,1
461490,Female,Yes,73,Yes,Artist,2,High,2
460895,Female,No,29,Yes,Doctor,9,Low,5
465104,Male,Yes,35,Yes,Homemaker,9,Average,4
467503,Female,No,26,Yes,Artist,1,Low,4
460316,Female,No,39,No,Healthcare,4,Low,3
467198,Male,No,28,Yes,Healthcare,1,Low,5
460348,Female,No,37,Yes,Artist,1,Low,2
467460,Female,Yes,36,Yes,Homemaker,8,Average,2
466838,Male,Yes,41,No,Executive,0,Low,3
463561,Female,No,39,Yes,Engineer,1,Low,1
466170,Male,Yes,74,Yes,Lawyer,1,Low,1
463578,Female,No,23,No,Healthcare,0,Low,3
461352,Male,No,25,No,Healthcare,3,Low,5
465814,Female,Yes,50,No,Artist,0,Average,5
467690,Female,Yes,67,No,Lawyer,,High,2
463809,Female,No,30,Yes,Healthcare,2,Low,3
460701,Male,Yes,66,No,Entertainment,0,Average,2
461592,Male,Yes,29,Yes,Entertainment,0,Low,2
467692,Female,Yes,43,No,Artist,4,Low,1
459033,Female,Yes,56,Yes,Artist,0,Low,1
466424,Female,Yes,42,Yes,Engineer,1,High,3
459937,Female,No,39,Yes,Artist,7,Low,1
466404,Female,No,40,Yes,Engineer,0,Low,1
463504,Male,No,26,Yes,Healthcare,,Low,1
459944,Female,Yes,39,Yes,Artist,0,Low,1
464073,Female,No,46,Yes,Engineer,1,Low,2
462169,Female,Yes,40,Yes,Artist,1,High,3
463032,Female,Yes,78,No,Lawyer,0,High,2
467374,Female,Yes,45,Yes,Homemaker,8,High,4
459269,Male,Yes,58,Yes,Artist,0,Average,2
466769,Female,No,31,Yes,Entertainment,0,Low,4
465792,Female,Yes,57,Yes,Engineer,1,Low,4
462280,Male,No,32,Yes,Healthcare,0,Low,4
464616,Male,Yes,27,No,Entertainment,6,Low,4
465202,Male,No,27,No,Entertainment,6,Low,4
464384,Male,No,25,Yes,Healthcare,9,Low,4
466655,Male,Yes,57,No,Executive,1,Low,2
466600,Male,No,18,No,Healthcare,11,Low,1
467815,Female,Yes,69,Yes,Artist,0,Low,2
464966,Male,Yes,59,No,Engineer,1,Low,2
467803,Female,Yes,36,Yes,Entertainment,7,Average,2
466810,Male,No,19,No,Healthcare,1,Low,3
459896,Female,Yes,40,Yes,Artist,9,Low,2
464862,Female,No,20,No,Engineer,8,Low,5
461751,Female,Yes,63,Yes,Artist,1,Average,3
466965,Female,No,42,Yes,Homemaker,,Low,1
465157,Male,Yes,42,Yes,Entertainment,3,Average,4
462544,Male,Yes,30,Yes,Entertainment,,Average,3
464652,Female,Yes,25,No,Engineer,7,Average,2
466401,Male,Yes,48,No,Executive,1,Average,4
461902,Female,Yes,52,Yes,Artist,0,Low,3
463164,Male,Yes,35,Yes,Artist,8,Average,2
461660,Female,Yes,74,No,Lawyer,0,Low,1
466054,Female,Yes,33,No,Homemaker,8,Average,4
464725,Male,Yes,45,No,Executive,11,High,9
463507,Male,Yes,49,No,Artist,1,Low,1
465888,Male,Yes,37,Yes,Doctor,8,Average,2
466103,Female,Yes,40,No,Engineer,0,Low,5
461261,Female,No,29,No,Artist,0,Low,3
462203,Male,Yes,72,No,Executive,2,High,7
463303,Female,Yes,49,Yes,Homemaker,2,Average,4
465943,Male,No,26,No,Healthcare,0,Low,
462997,Male,Yes,55,Yes,Entertainment,0,Average,4
460338,Male,No,28,Yes,Entertainment,14,Low,2
460000,Male,No,52,Yes,Entertainment,1,Low,1
462531,Female,Yes,59,No,Homemaker,,High,2
459417,Male,No,19,No,Healthcare,,Low,
466479,Male,Yes,52,Yes,Artist,,Average,3
460122,Female,No,41,No,Artist,0,Low,1
466087,Male,,22,No,Healthcare,8,High,6
459350,Female,Yes,56,Yes,Engineer,0,High,2
460676,Female,Yes,51,Yes,Marketing,9,Average,1
463179,Male,Yes,57,Yes,Entertainment,0,Low,2
461137,Male,Yes,60,Yes,Entertainment,0,Low,4
467555,Male,No,27,No,Entertainment,14,Low,3
464211,Male,Yes,50,Yes,Doctor,0,Average,3
461413,Female,No,40,Yes,Artist,2,Low,1
467660,Female,Yes,69,Yes,Artist,9,High,2
461193,Female,No,41,Yes,Marketing,1,Low,1
460772,Male,Yes,70,No,Entertainment,1,Low,1
465702,Male,No,32,Yes,Entertainment,1,Low,1
459001,Female,No,20,No,Marketing,,Low,4
467006,Female,No,73,Yes,Lawyer,0,Low,1
466927,Male,No,19,No,Engineer,7,Low,5
464107,Male,Yes,70,No,Artist,1,Average,2
460605,Male,Yes,33,Yes,Doctor,9,Average,2
459847,Female,Yes,49,Yes,Artist,1,Average,5
460906,Female,Yes,89,Yes,Lawyer,1,High,3
459720,Male,No,25,No,Doctor,6,Low,1
463294,Female,Yes,35,Yes,Engineer,5,Low,2
463751,Female,,39,Yes,Doctor,5,Low,
465209,Male,Yes,47,Yes,Artist,0,Average,2
461222,Female,No,48,Yes,Artist,1,Low,1
464813,Male,Yes,45,Yes,Engineer,5,Average,5
462855,Male,No,20,No,Healthcare,,Low,
463777,Female,Yes,46,Yes,Artist,2,Low,2
463210,Male,Yes,84,,Lawyer,1,Low,1
461672,Female,No,26,No,Engineer,1,Low,2
467711,Female,No,31,Yes,Artist,,Low,1
459662,Male,Yes,51,Yes,Entertainment,0,High,5
466515,Male,Yes,52,No,Executive,9,Average,4
464946,Male,Yes,53,Yes,Executive,9,Low,1
460880,Male,No,42,Yes,Artist,4,Low,2
459537,Female,No,47,Yes,Homemaker,9,Low,3
463635,Female,Yes,41,Yes,Artist,0,Low,3
467650,Male,Yes,52,Yes,Artist,2,Average,4
467891,Female,No,30,Yes,Doctor,0,Low,5
459052,Male,Yes,47,No,Artist,0,Low,2
466439,Male,Yes,61,No,Engineer,0,Low,4
464571,Male,No,33,No,Healthcare,,Low,2
460758,Male,Yes,31,No,Executive,9,Average,2
462001,Female,Yes,31,No,Entertainment,0,Average,
460172,Male,Yes,47,Yes,Artist,1,Average,3
466657,Female,Yes,86,Yes,Lawyer,0,High,2
461381,Male,Yes,31,Yes,Entertainment,0,Average,2
464275,Male,No,30,No,Doctor,0,Low,5
463571,Female,No,32,Yes,Marketing,0,Low,3
460017,Male,Yes,41,Yes,Artist,7,High,2
462171,Female,Yes,37,No,Engineer,3,High,2
460436,Female,No,51,No,Entertainment,1,Low,1
459527,Male,Yes,46,Yes,Artist,1,Average,4
459278,Male,Yes,65,No,Executive,,High,2
466851,Male,No,38,Yes,Healthcare,8,Low,1
460483,Female,,38,Yes,Executive,0,High,1
466133,Female,No,21,No,Healthcare,7,Low,5
459678,Male,No,21,No,Healthcare,0,Low,5
464012,Female,Yes,75,Yes,Lawyer,3,High,2
464897,Male,Yes,68,No,Executive,0,High,2
463593,Female,No,22,No,Doctor,1,Low,5
464559,Female,No,35,Yes,Healthcare,9,Low,1
463572,Male,Yes,35,Yes,Artist,1,Average,4
466496,Male,Yes,72,Yes,Artist,0,Average,2
461132,Male,Yes,68,Yes,Artist,2,Low,1
459165,Male,No,27,No,Doctor,7,Low,3
461073,Female,No,33,No,Entertainment,1,Low,1
467868,Female,Yes,69,Yes,Entertainment,1,High,2
459825,Male,No,22,No,Healthcare,0,Low,5
463300,Male,Yes,47,No,Entertainment,1,Low,2
467532,Male,Yes,53,Yes,Artist,8,Low,1
462646,Male,Yes,63,,,,Average,2
465999,Female,Yes,32,No,,8,Low,1
461166,Female,Yes,41,Yes,Entertainment,5,High,
460143,Male,Yes,38,Yes,Entertainment,0,Low,2
463436,Female,No,25,No,Doctor,0,Low,3
465090,Male,Yes,57,Yes,Artist,0,Average,2
466368,Male,No,37,Yes,Doctor,,Low,1
466809,Female,Yes,33,Yes,Entertainment,0,Low,5
462676,Female,Yes,48,Yes,Entertainment,,Average,4
466924,Female,No,22,No,Healthcare,0,Low,6
466719,Male,Yes,68,No,Executive,1,High,2
460141,Male,No,35,Yes,Artist,13,Low,1
467936,Male,No,27,No,Healthcare,1,Low,4
465799,Male,Yes,52,Yes,Artist,1,Low,4
461745,Male,Yes,46,No,Entertainment,8,Low,1
465548,Female,No,40,Yes,Artist,0,Low,4
459359,Male,Yes,46,Yes,Entertainment,,Average,4
461810,Female,Yes,62,Yes,Homemaker,1,Low,1
460024,Female,Yes,43,Yes,Entertainment,8,Low,1
462952,Male,Yes,46,Yes,Entertainment,,Low,
461862,Female,No,42,Yes,Artist,9,Low,1
462136,Female,No,31,Yes,Healthcare,,Low,4
464676,Male,No,19,No,Entertainment,1,Low,6
461601,Male,Yes,36,Yes,Artist,,Average,2
466465,Male,Yes,43,Yes,Engineer,5,High,2
462067,Male,No,32,No,Doctor,9,Low,4
460549,Male,No,40,Yes,Artist,8,Low,2
466732,Female,Yes,48,Yes,Engineer,0,High,2
467579,Male,No,38,Yes,Doctor,7,Low,1
465824,Male,Yes,68,No,Lawyer,2,Low,3
464637,Female,No,38,Yes,Marketing,,Low,4
463343,Male,Yes,35,Yes,Artist,2,Low,3
467206,Female,No,52,Yes,Artist,,Low,1
466756,Male,Yes,60,Yes,Artist,0,Average,2
462386,Female,No,26,Yes,Healthcare,1,Low,5
467402,Female,No,28,Yes,Artist,5,Low,4
464976,Male,Yes,75,No,Lawyer,1,Low,1
464983,Female,Yes,25,No,Entertainment,2,Low,2
466974,Female,Yes,35,Yes,Artist,8,Average,2
462866,Male,Yes,56,Yes,Doctor,0,Low,1
466453,Male,Yes,41,Yes,Entertainment,2,Average,2
463529,Male,No,37,Yes,Marketing,,Low,1
463651,Female,No,36,Yes,Healthcare,1,Low,2
463555,Female,No,31,Yes,Artist,0,Low,2
464314,Male,Yes,68,No,Lawyer,0,Low,2
461350,Male,No,30,No,Healthcare,1,Low,4
462354,Male,Yes,62,No,Artist,1,Average,2
462145,Female,No,39,Yes,Homemaker,10,Low,1
461041,Female,Yes,72,No,Lawyer,0,High,7
461946,Male,No,31,Yes,Healthcare,1,Low,3
466105,Female,Yes,65,Yes,Artist,1,Average,4
467598,Male,Yes,68,Yes,Artist,1,Low,1
464639,Male,Yes,39,No,Entertainment,1,Average,4
463143,Female,Yes,52,Yes,Entertainment,,Low,2
465791,Female,No,28,No,Healthcare,8,Low,4
464418,Male,Yes,43,Yes,Artist,8,Average,2
460782,Male,Yes,77,Yes,Artist,1,High,2
467425,Female,No,42,Yes,Artist,13,Low,1
461986,Male,No,31,Yes,Healthcare,14,Low,4
461306,Male,No,21,No,Doctor,,Low,4
465554,Female,No,85,Yes,Lawyer,0,Low,3
467030,Male,No,26,Yes,Artist,1,Low,2
461753,Female,No,35,Yes,Artist,0,Low,1
464142,Female,Yes,76,Yes,Artist,1,High,2
467047,Female,No,37,No,Homemaker,9,Low,1
461863,Male,No,33,No,Doctor,2,Low,4
460476,Male,Yes,52,No,Doctor,,Average,4
464176,Female,Yes,40,Yes,Artist,0,Low,1
463989,Male,No,79,No,Lawyer,0,Low,1
462356,Male,No,47,Yes,Engineer,0,Low,3
459871,Female,Yes,78,No,Entertainment,3,Average,2
466889,Male,Yes,50,Yes,Executive,0,High,4
465948,Female,Yes,46,Yes,Artist,1,Average,2
461496,Male,Yes,47,Yes,Homemaker,,Low,1
462002,Female,No,37,No,Artist,0,Low,2
462592,Female,Yes,35,No,Artist,11,Low,2
465816,Male,Yes,51,No,Executive,9,Average,3
464343,Female,No,51,Yes,Artist,1,Low,1
459692,Female,Yes,71,Yes,Lawyer,8,High,2
460543,Male,Yes,80,No,Lawyer,7,Low,
463206,Male,Yes,77,No,Lawyer,0,Low,1
467565,Male,Yes,60,Yes,Artist,0,Low,3
467691,Female,Yes,53,Yes,Artist,,Average,3
459520,Female,Yes,43,Yes,Doctor,0,Low,1
460816,Female,Yes,49,No,,11,Low,2
464120,Male,No,30,No,Healthcare,8,Low,3
463276,Male,Yes,42,No,Executive,,Average,2
462398,Female,Yes,62,Yes,Artist,1,Low,4
461006,Male,,22,No,Healthcare,1,High,
463194,Female,Yes,48,Yes,Artist,0,Average,2
462974,Male,Yes,66,Yes,Lawyer,0,Low,1
463414,Male,Yes,25,No,Executive,0,High,3
460958,Male,No,26,Yes,Healthcare,1,Low,5
463493,Male,Yes,42,Yes,Executive,,High,4
467540,Male,Yes,52,Yes,Healthcare,0,Average,4
466562,Female,No,18,No,Healthcare,5,Low,4
459195,Female,Yes,58,Yes,Artist,1,Average,2
463352,Male,Yes,37,Yes,,0,Average,4
463948,Male,Yes,39,No,Executive,2,High,5
464949,Male,Yes,19,No,Executive,0,High,3
461969,Female,Yes,46,No,Engineer,9,Average,1
462127,Male,Yes,68,Yes,Lawyer,0,High,2
467512,Male,Yes,41,No,Artist,0,Average,2
461366,Male,No,25,Yes,Healthcare,0,Low,1
464674,Male,Yes,50,No,Artist,1,Average,5
460540,Female,Yes,30,No,Artist,1,Average,2
466813,Male,Yes,59,Yes,Artist,1,Low,
459228,Female,Yes,52,Yes,Artist,0,Average,4
462615,Male,No,31,No,Doctor,4,Low,7
460712,Male,Yes,80,Yes,Lawyer,0,Low,1
462945,Male,Yes,51,Yes,Artist,1,Average,4
459200,Female,Yes,39,Yes,Artist,2,Average,4
465087,Male,No,29,Yes,Doctor,1,Low,4
459108,Male,No,23,No,Healthcare,,Low,5
467760,Female,Yes,53,Yes,Artist,4,Average,5
464726,Male,Yes,33,Yes,Executive,11,High,9
462146,Male,Yes,69,Yes,Lawyer,0,High,4
464188,Female,No,33,No,Doctor,1,Low,3
461055,Female,Yes,52,Yes,Engineer,,Average,3
461718,Female,Yes,48,No,Executive,9,Average,3
467667,Male,Yes,28,No,Doctor,8,Low,2
461997,Female,No,29,Yes,Artist,8,Low,1
460361,Female,Yes,47,Yes,Artist,0,Low,1
460315,Female,No,40,No,Doctor,14,Low,6
463021,Male,Yes,72,No,Lawyer,0,High,2
467739,Female,Yes,63,No,Artist,1,Average,4
463937,Male,No,27,Yes,Entertainment,0,Low,4
462598,Female,Yes,38,No,Doctor,9,Average,5
467742,Male,Yes,59,Yes,Artist,4,High,4
462918,Male,Yes,38,Yes,Doctor,11,Average,3
465308,Female,No,22,No,Doctor,1,Low,4
463396,Female,No,25,No,Doctor,3,Low,4
466967,Male,Yes,49,Yes,Artist,1,Low,1
465145,Male,Yes,45,Yes,Artist,0,Average,2
466611,Male,No,21,No,Marketing,7,Low,3
463117,Female,No,26,No,Engineer,0,Low,3
462056,Female,Yes,52,Yes,Artist,8,Average,4
465514,Male,No,27,Yes,Entertainment,1,Low,5
460310,Male,No,32,No,Healthcare,12,Low,4
461662,Female,Yes,89,Yes,Lawyer,1,High,2
464448,Male,Yes,39,Yes,Artist,1,Average,2
461473,Female,Yes,41,Yes,Artist,3,Average,3
461587,Male,No,26,Yes,Healthcare,0,Low,3
459021,Male,Yes,45,Yes,Artist,7,Low,2
465861,Female,No,40,Yes,Entertainment,14,Low,1
465874,Female,No,26,Yes,Artist,1,Low,2
460325,Female,No,63,Yes,Healthcare,3,Low,1
460333,Female,No,40,No,Entertainment,12,Low,4
467043,Male,No,53,Yes,Entertainment,4,Low,1
461937,Female,No,41,Yes,Doctor,1,Low,
467262,Female,Yes,77,No,Lawyer,1,High,2
465794,Female,No,32,No,,0,Low,4
460421,Male,Yes,30,Yes,Artist,,Low,1
462180,Female,Yes,60,Yes,Engineer,4,Average,4
462681,Female,Yes,59,Yes,Entertainment,7,Average,2
465461,Male,Yes,72,No,Entertainment,1,Average,3
459356,Male,No,63,Yes,Artist,4,Low,1
459216,Female,No,42,Yes,Artist,1,Low,2
465283,Male,Yes,53,No,Executive,0,High,2
467450,Male,Yes,81,No,Executive,9,High,2
465296,Female,Yes,76,Yes,Lawyer,5,High,3
461239,Female,No,40,Yes,Entertainment,,Low,1
463870,Female,No,28,No,Healthcare,1,Low,2
467550,Male,No,27,Yes,Doctor,0,Low,2
459382,Female,No,41,Yes,Engineer,,Low,1
463134,Male,No,29,Yes,Entertainment,,Low,1
459917,Male,No,43,Yes,Artist,11,Low,1
463037,Male,Yes,57,Yes,Entertainment,1,Average,4
461209,Female,No,31,No,Healthcare,9,Low,1
461524,Male,No,68,Yes,Lawyer,1,Low,1
465038,Male,Yes,46,No,Executive,0,High,4
461849,Male,No,32,No,Healthcare,0,Low,4
459654,Male,Yes,51,Yes,Artist,5,Average,3
463620,Male,No,19,No,Healthcare,1,Low,4
466862,Female,No,26,,Healthcare,9,Low,4
463794,Female,No,32,Yes,Healthcare,,Low,5
461743,Male,Yes,62,Yes,Doctor,1,High,2
466994,Male,Yes,47,Yes,Artist,1,Average,2
467210,Male,Yes,28,Yes,Homemaker,13,Average,2
460059,Female,No,48,No,Entertainment,2,Low,
466946,Male,Yes,61,Yes,Entertainment,0,Average,2
462189,Female,No,25,No,Marketing,1,Low,4
466011,Male,Yes,74,Yes,Lawyer,1,High,2
462162,Male,Yes,38,No,Artist,1,Low,2
463977,Male,Yes,28,Yes,Healthcare,9,High,2
466692,Female,,27,No,Engineer,1,Low,1
465232,Male,Yes,56,Yes,Executive,0,High,4
461018,Male,No,25,No,Marketing,0,Low,3
465607,Female,No,37,Yes,Artist,7,Low,2
467801,Female,Yes,50,Yes,Doctor,0,Average,2
465858,Female,Yes,48,Yes,Artist,3,Low,1
467117,Male,No,48,Yes,Artist,0,Low,1
462762,Male,Yes,48,Yes,Artist,0,High,4
462973,Male,Yes,39,Yes,Artist,9,Average,2
466551,Male,Yes,36,Yes,Artist,9,Average,2
461569,Male,Yes,63,Yes,Artist,1,Low,1
459253,Male,Yes,36,Yes,Artist,1,Average,4
467755,Male,Yes,37,Yes,Artist,6,Low,2
459943,Male,No,42,Yes,Entertainment,2,Low,3
465480,Male,Yes,39,No,Doctor,1,High,2
466029,Female,No,28,No,Executive,0,Low,1
466806,Male,Yes,40,Yes,Healthcare,0,Low,1
466214,Female,Yes,88,Yes,Lawyer,0,Low,2
462782,Male,Yes,57,Yes,Executive,7,High,2
461479,Female,Yes,51,Yes,Artist,1,Average,3
461027,Female,,43,No,Engineer,8,Average,5
460494,Female,No,28,No,Marketing,1,Low,4
460565,Female,Yes,42,No,Homemaker,8,Average,4
465247,Male,No,18,No,Healthcare,6,Low,7
465993,Female,No,27,No,Engineer,0,Low,2
459463,Female,Yes,62,Yes,Artist,,Average,3
460170,Male,Yes,68,No,Artist,0,Low,1
463200,Male,Yes,42,Yes,Entertainment,0,Average,2
458986,Male,No,18,No,Healthcare,7,Low,4
467390,Male,Yes,46,Yes,Artist,0,Low,2
459349,Female,Yes,48,Yes,Artist,0,High,4
467144,Male,Yes,35,Yes,Entertainment,1,Low,2
460750,Male,Yes,56,Yes,Entertainment,0,Average,2
464263,Female,Yes,88,Yes,Lawyer,1,Low,
462644,Male,Yes,25,No,Engineer,,Average,3
463386,Female,Yes,43,Yes,Doctor,6,Low,1
463770,Male,No,25,No,Healthcare,1,Low,4
459434,Female,Yes,78,No,Lawyer,1,Low,1
467417,Female,Yes,53,Yes,Artist,4,Average,6
461048,Male,Yes,33,Yes,Doctor,10,Average,2
461428,Male,No,49,Yes,Artist,1,Low,1
461213,Female,No,31,Yes,Healthcare,1,Low,4
464975,Male,Yes,65,Yes,Doctor,5,Low,
461565,Male,Yes,51,Yes,Entertainment,4,Average,2
462213,Male,No,19,No,Doctor,1,Low,2
467716,Male,Yes,41,Yes,Artist,4,Average,3
460285,Female,No,57,Yes,Doctor,0,Low,2
461455,Female,Yes,35,Yes,Artist,0,Average,2
467920,Female,No,40,No,Engineer,8,Low,1
467244,Male,No,26,Yes,Healthcare,0,Low,5
463107,Male,Yes,86,Yes,Lawyer,,Low,2
463460,Male,Yes,52,Yes,Artist,,Average,2
462976,Female,Yes,50,Yes,Engineer,0,Average,2
467669,Male,Yes,82,No,Lawyer,0,High,2
461589,Male,Yes,41,Yes,Artist,1,Average,2
463269,Male,Yes,36,Yes,Entertainment,2,Average,2
464815,Male,Yes,22,No,Doctor,2,High,9
465552,Female,,23,No,Healthcare,0,Low,7
463587,Female,No,27,No,Engineer,1,Low,4
467200,Female,No,75,Yes,Lawyer,0,Low,2
462436,Male,No,32,Yes,Healthcare,0,Low,3
463207,Female,Yes,51,Yes,Artist,1,Average,2
463853,Female,Yes,58,Yes,Artist,0,Average,4
459443,Female,Yes,50,Yes,Artist,8,Average,2
466489,Male,Yes,55,Yes,Homemaker,1,Average,4
464388,Female,No,30,No,Engineer,11,Low,1
467662,Male,No,29,Yes,Artist,,Low,1
466832,Female,Yes,69,Yes,Artist,0,Average,2
464496,Female,Yes,41,No,Marketing,1,High,5
465271,Male,Yes,47,No,Executive,0,High,5
467621,Male,Yes,76,Yes,Lawyer,1,Low,1
467526,Male,No,21,No,Healthcare,,Low,3
464050,Female,No,30,Yes,Artist,0,Low,1
460510,Male,Yes,35,Yes,Entertainment,,Average,2
462339,Male,No,33,Yes,Artist,3,Low,5
467670,Male,No,25,No,Engineer,,Low,3
464844,Female,No,31,Yes,Healthcare,1,Low,4
464681,Female,Yes,25,No,Engineer,4,Average,5
467640,Female,Yes,38,Yes,Artist,,Low,3
459381,Male,Yes,56,Yes,Artist,,Low,2
461095,Female,No,21,No,Healthcare,,Low,3
464963,Female,Yes,47,Yes,Entertainment,1,Low,2
461422,Male,Yes,52,Yes,Executive,1,Average,6
460853,Female,Yes,63,Yes,Artist,1,High,3
461505,Female,Yes,39,No,Artist,0,High,3
467832,Female,No,20,No,Healthcare,4,Low,
466398,Male,No,21,No,Healthcare,1,Low,4
465587,Male,Yes,42,Yes,Entertainment,,Low,5
467109,Male,No,38,No,Doctor,0,Low,5
460350,Female,No,43,Yes,Healthcare,2,Low,1
466863,Female,No,28,No,Homemaker,10,Low,1
459767,Male,No,21,No,Healthcare,4,Low,4
465640,Male,Yes,50,Yes,Artist,7,Average,2
462903,Male,Yes,72,Yes,Entertainment,,Average,2
463631,Male,No,25,No,Healthcare,0,Low,5
467797,Male,Yes,58,Yes,Artist,1,High,2
467818,Female,Yes,37,Yes,Artist,5,High,3
459120,Male,No,23,No,Healthcare,5,Low,5
464905,Male,,81,No,Executive,,High,2
463326,Female,No,23,No,Healthcare,0,Low,3
466493,Male,Yes,77,No,Lawyer,0,High,2
466847,Female,No,33,No,Doctor,,Low,2
464396,Male,Yes,35,Yes,Entertainment,1,Average,3
463946,Male,No,25,No,Healthcare,4,Low,3
466687,Male,No,22,No,Healthcare,0,Low,3
467908,Female,Yes,42,Yes,Engineer,0,High,4
461062,Female,No,25,No,Executive,1,Low,3
466526,Male,No,33,No,Healthcare,1,Low,5
464423,Male,Yes,51,Yes,Entertainment,0,Average,5
465284,Female,No,31,No,Marketing,8,Low,4
463530,Female,No,32,No,Entertainment,12,Low,5
462415,Male,No,32,No,Doctor,0,Low,1
460066,Female,No,45,No,Marketing,0,Low,1
464242,Male,No,37,Yes,Engineer,1,Low,3
465259,Female,No,23,No,Healthcare,,Low,4
460083,Female,No,52,Yes,Artist,9,Low,1
461669,Female,Yes,42,No,Engineer,0,Average,2
461060,Male,Yes,59,Yes,Executive,1,High,5
459198,Female,Yes,66,Yes,Artist,0,Average,3
466163,Male,Yes,79,,Lawyer,1,Low,1
465362,Female,Yes,52,Yes,Engineer,0,Average,4
464678,Male,Yes,47,Yes,Executive,1,High,5
464514,Male,Yes,42,Yes,Artist,0,Average,3
463848,Male,Yes,48,Yes,Artist,1,Average,4
462495,Male,Yes,84,No,Lawyer,0,High,2
462144,Female,No,39,Yes,Artist,3,Low,1
461000,Male,Yes,61,No,Marketing,1,High,2
459319,Female,Yes,46,No,Artist,1,High,2
467581,Female,Yes,33,Yes,Engineer,2,Average,2
463669,Female,Yes,31,Yes,Marketing,7,High,4
460604,Female,Yes,41,No,Entertainment,9,High,2
464912,Male,,32,Yes,Doctor,,Average,2
466645,Male,Yes,66,Yes,Lawyer,5,Low,2
459715,Male,No,20,No,Healthcare,2,Low,4
463828,Male,Yes,43,No,Engineer,0,Average,2
467438,Male,No,28,No,Entertainment,6,Low,3
463031,Female,Yes,38,Yes,Artist,1,Average,4
465219,Male,Yes,42,Yes,Healthcare,5,Low,2
467497,Male,Yes,51,Yes,Artist,1,Low,3
462112,Male,Yes,78,Yes,Lawyer,1,Low,1
461773,Male,Yes,69,Yes,Entertainment,1,High,3
465178,Female,Yes,89,Yes,Lawyer,0,High,2
465599,Female,Yes,47,Yes,Healthcare,0,Average,6
459079,Male,Yes,84,Yes,Lawyer,,High,2
460261,Female,Yes,58,Yes,Lawyer,1,High,4
466749,Male,No,21,,Healthcare,1,Low,5
459037,Female,No,23,No,Engineer,1,Low,
465139,Male,Yes,40,No,Executive,9,Average,2
465786,Female,No,19,No,Doctor,0,Low,3
465847,Female,No,40,Yes,Lawyer,1,Low,1
459977,Female,No,41,Yes,Artist,4,Low,1
461242,Male,Yes,52,Yes,Healthcare,1,Low,2
464995,Male,Yes,45,No,Executive,3,High,4
461508,Male,No,33,Yes,Artist,8,Low,1
459174,Male,No,43,Yes,Artist,1,Low,2
465852,Male,Yes,39,Yes,Doctor,1,Low,2
466892,Male,Yes,51,Yes,Artist,1,Average,3
463693,Male,Yes,35,Yes,Artist,9,High,3
464190,Male,No,37,Yes,Executive,3,Low,1
459391,Female,No,40,Yes,Engineer,1,Low,4
462390,Female,No,28,No,Healthcare,0,Low,4
467177,Male,No,69,Yes,Marketing,8,Low,
461343,Male,Yes,27,Yes,Artist,6,Average,2
459661,Male,Yes,62,Yes,Executive,0,High,3
459854,Female,Yes,57,Yes,Artist,0,High,2
458995,Male,Yes,62,No,Executive,0,High,4
459751,Male,No,28,No,Marketing,0,Low,6
466951,Female,Yes,52,Yes,Artist,0,High,3
459971,Female,No,40,Yes,Healthcare,8,Low,1
465370,Female,No,53,Yes,Artist,0,Low,1
462178,Female,Yes,73,Yes,Lawyer,7,Low,2
463277,Female,Yes,26,No,Engineer,6,Low,2
461836,Male,Yes,53,Yes,Artist,6,Average,3
466836,Female,No,42,Yes,Doctor,0,Low,1
464449,Female,No,67,Yes,Engineer,0,Low,
461443,Female,Yes,70,Yes,Artist,1,Average,2
459222,Female,Yes,68,Yes,Artist,1,Average,3
459549,Male,No,22,No,Healthcare,9,Low,5
462292,Male,Yes,65,Yes,Artist,1,Low,1
467505,Male,Yes,43,Yes,Artist,0,Low,4
463992,Male,Yes,39,Yes,Artist,0,Average,2
459560,Male,Yes,89,No,Lawyer,1,High,2
464944,Female,Yes,37,Yes,Entertainment,0,Low,2
459333,Male,No,29,Yes,Healthcare,1,Low,2
467286,Male,No,27,Yes,Healthcare,1,Low,3
459011,Male,Yes,88,No,Lawyer,1,Low,1
467076,Female,Yes,48,Yes,Doctor,0,Average,2
462577,Female,Yes,70,No,Marketing,0,High,2
460346,Female,Yes,40,Yes,Artist,12,Average,
459900,Male,No,52,Yes,Artist,6,Low,1
462990,Female,No,25,Yes,Healthcare,3,Low,5
464625,Female,No,48,Yes,Artist,0,Low,2
464790,Female,No,42,Yes,Artist,,Low,1
460012,Female,Yes,50,Yes,Artist,1,High,3
459968,Male,No,39,Yes,Artist,11,Low,1
464221,Male,Yes,56,Yes,Entertainment,0,Low,
465031,Female,Yes,67,Yes,,1,Average,2
465522,Female,No,29,Yes,Healthcare,2,Low,8
465212,Male,Yes,46,Yes,Executive,,High,4
461575,Male,No,31,No,Doctor,1,Low,4
460001,Male,Yes,41,Yes,Artist,4,Average,2
460778,Male,No,27,Yes,Artist,0,Low,8
460700,Male,Yes,56,Yes,Entertainment,1,Average,3
460616,Male,Yes,32,Yes,Homemaker,2,Average,2
462665,Female,Yes,59,Yes,Artist,4,Average,4
461945,Female,Yes,87,Yes,Artist,0,Low,1
465798,Female,No,41,Yes,Healthcare,0,Low,3
