vendor,profit_outlier_capped
Vine Inc,84.56
Vine Inc,5.8744
Vine Inc,9.1954
Vine Inc,22.9885
Vine Inc,-7.09
Vine Inc,52.3392
Vine Inc,-77.333
Vine Inc,-2.8272
Vine Inc,-75.564
Vine Inc,-21.448
Vine Inc,-144.63594
Vine Inc,-17.0352
Vine Inc,-18.1176
Vine Inc,-6.188
Vine Inc,-15.144
Vine Inc,9.102
Vine Inc,14.43
Vine Inc,15.9912
Vine Inc,106.72
Vine Inc,72.768
Vine Inc,0.0
Vine Inc,-19.776
Vine Inc,301.97196
Vine Inc,82.16
Vine Inc,267.6672
Vine Inc,235.04
Vine Inc,33.1584
Vine Inc,-0.568
Vine Inc,73.932
Vine Inc,-13.376
Vine Inc,18.5
Vine Inc,-80.22399999999999
Vine Inc,18.6956
Vine Inc,1.34
Vine Inc,-5.8346
Vine Inc,213.21599999999998
Vine Inc,-144.63594
Vine Inc,-13.3176
Vine Inc,23.988000000000003
Vine Inc,4.4712
Vine Inc,11.16
Vine Inc,1.7
Vine Inc,-144.63594
Vine Inc,31.6
Vine Inc,301.97196
Vine Inc,-16.632
Vine Inc,-53.79600000000001
Vine Inc,12.72
Vine Inc,3.9512
Vine Inc,38.2095
Vine Inc,28.4364
Vine Inc,-124.096
Vine Inc,-13.81
Vine Inc,140.39600000000002
Vine Inc,-10.0196
Vine Inc,19.2
Vine Inc,60.5488
Vine Inc,-1.976
Vine Inc,16.56
Vine Inc,-29.1528
Vine Inc,-28.6862
Vine Inc,84.4
Vine Inc,-116.62
Vine Inc,21.2954
Vine Inc,-144.63594
Vine Inc,0.6474
Vine Inc,4.1028
Vine Inc,58.48
Vine Inc,36.64
Vine Inc,-144.63594
Vine Inc,-31.616
Vine Inc,80.3682
Vine Inc,-32.208
Vine Inc,-4.2588
Vine Inc,-45.74
Vine Inc,15.3
Vine Inc,-76.752
Vine Inc,-144.63594
Vine Inc,13.04
Vine Inc,4.86
Vine Inc,63.8
Vine Inc,12.18
Vine Inc,-23.26
Vine Inc,-144.63594
Vine Inc,26.32
Vine Inc,148.704
Vine Inc,-96.7
Vine Inc,77.0
Vine Inc,-144.63594
Vine Inc,26.88
Vine Inc,172.4
Vine Inc,-44.552
Vine Inc,-144.63594
Vine Inc,19.8
Vine Inc,107.94
Vine Inc,9.78
Vine Inc,64.12
Vine Inc,76.2624
Vine Inc,1.999
Vine Inc,12.48
Vine Inc,160.632
Vine Inc,4.3372
Vine Inc,-144.63594
Vine Inc,1.5
Vine Inc,2.7
Vine Inc,7.98
Vine Inc,-5.792000000000001
Vine Inc,104.3
Vine Inc,-16.62
Vine Inc,-38.2116
Vine Inc,41.22
Vine Inc,-144.63594
Vine Inc,-118.0116
Vine Inc,-144.63594
Vine Inc,31.0446
Vine Inc,54.0
Vine Inc,6.104
Vine Inc,-144.63594
Vine Inc,81.78
Vine Inc,-27.944000000000003
Vine Inc,246.48
Vine Inc,197.43599999999998
Vine Inc,-144.63594
Vine Inc,-21.052
Vine Inc,-113.28200000000001
Vine Inc,5.2773
Vine Inc,5.5888
Vine Inc,-12.03
Vine Inc,-3.516
Vine Inc,3.6
Vine Inc,-50.96
Vine Inc,10.9602
Vine Inc,54.023999999999994
Vine Inc,191.28
Vine Inc,7.504
Vine Inc,-144.63594
Vine Inc,5.6628
Vine Inc,-12.8784
Vine Inc,64.08
Vine Inc,35.0784
Vine Inc,19.5184
Vine Inc,42.391999999999996
Vine Inc,10.248
Vine Inc,-81.94
Vine Inc,8.448
Vine Inc,-12.767999999999999
Vine Inc,-144.63594
Vine Inc,62.736999999999995
Vine Inc,-22.948
Vine Inc,14.82
Vine Inc,-144.63594
Vine Inc,-17.844
Vine Inc,-44.52
Vine Inc,0.0
Vine Inc,-144.63594
Vine Inc,-13.7403
Vine Inc,54.666000000000004
Vine Inc,100.196
Vine Inc,-23.7822
Vine Inc,-109.5822
Vine Inc,-51.92
Vine Inc,-117.84
Vine Inc,-101.124
Vine Inc,25.5112
Vine Inc,-12.168
Vine Inc,7.524
Vine Inc,9.54
Vine Inc,-144.63594
Vine Inc,-2.8080000000000003
Vine Inc,14.1246
Vine Inc,-144.63594
Vine Inc,45.64
Vine Inc,8.4736
Vine Inc,111.57600000000001
Vine Inc,-144.63594
Vine Inc,301.97196
Vine Inc,92.39200000000001
Vine Inc,7.0489999999999995
Vine Inc,0.688
Vine Inc,0.0
Vine Inc,27.28
Vine Inc,33.24
Vine Inc,274.04
Vine Inc,-12.9122
Vine Inc,-2.792
Vine Inc,17.04
Vine Inc,-144.63594
Vine Inc,17.3754
Vine Inc,10.804
Vine Inc,15.904000000000002
Vine Inc,-4.032
Vine Inc,-14.1
Vine Inc,2.1402
Vine Inc,-17.0274
Vine Inc,-36.1116
Vine Inc,-83.8752
Vine Inc,301.97196
Vine Inc,71.82
Vine Inc,26.649
Vine Inc,91.7728
Vine Inc,-5.4882
Vine Inc,-40.016
Vine Inc,20.0392
Vine Inc,-112.75200000000001
Vine Inc,-22.848000000000003
Vine Inc,-24.968000000000004
Vine Inc,27.48
Vine Inc,3.6784
Vine Inc,8.7145
Vine Inc,-76.6062
Vine Inc,6.6
Vine Inc,89.32
Vine Inc,-34.888000000000005
Vine Inc,4.4088
Vine Inc,1.672
Vine Inc,18.62
Vine Inc,-54.588
Vine Inc,4.216
Vine Inc,-93.42
Vine Inc,292.08
Vine Inc,129.3
Vine Inc,-4.404
Vine Inc,-34.02
Vine Inc,51.3
Vine Inc,-45.8273
Vine Inc,301.97196
Vine Inc,95.712
Vine Inc,49.32
Vine Inc,-12.117
Vine Inc,36.225
Vine Inc,-73.176
Vine Inc,45.52
Vine Inc,-7.968
Vine Inc,-17.36
Vine Inc,284.5
Vine Inc,-144.63594
Vine Inc,18.267
Vine Inc,-144.63594
Vine Inc,-29.48
Vine Inc,6.377999999999999
Vine Inc,121.2
Vine Inc,228.68
Vine Inc,87.0
Vine Inc,-12.6
Vine Inc,18.892
Vine Inc,-1.4
Vine Inc,-20.695999999999998
Vine Inc,9.088
Vine Inc,53.196000000000005
Vine Inc,9.8208
Vine Inc,10.04
Vine Inc,26.1
Vine Inc,12.3284
Vine Inc,7.3788
Vine Inc,1.7136
Vine Inc,18.46
Vine Inc,224.64
Vine Inc,301.97196
Vine Inc,39.7488
Vine Inc,121.99
Vine Inc,31.984
Vine Inc,-144.63594
Vine Inc,-97.46
Vine Inc,-83.544
Vine Inc,-37.488
Vine Inc,71.036
Vine Inc,82.3
Vine Inc,0.0
Vine Inc,14.5236
Vine Inc,28.959
Vine Inc,56.2744
Vine Inc,-10.2
Vine Inc,-7.476
Vine Inc,-18.136
Vine Inc,164.94
Vine Inc,136.939
Vine Inc,-10.2
Vine Inc,0.0
Vine Inc,205.56
Vine Inc,112.39200000000001
Vine Inc,46.9764
Vine Inc,81.583
Vine Inc,97.6524
Vine Inc,4.0192
Vine Inc,8.783999999999999
Vine Inc,34.26
Vine Inc,17.745
Vine Inc,23.9904
Vine Inc,19.976
Vine Inc,82.3368
Vine Inc,133.6
Vine Inc,18.392
Vine Inc,27.0578
Vine Inc,6.5472
Vine Inc,15.294
Vine Inc,301.97196
Vine Inc,49.12
Vine Inc,87.92
Vine Inc,1.136
Vine Inc,290.96
Vine Inc,94.32
Vine Inc,15.372
Vine Inc,-17.872
Vine Inc,-144.63594
Vine Inc,51.64
Vine Inc,18.535999999999998
Vine Inc,-45.54
Vine Inc,-15.5268
Vine Inc,18.08
Vine Inc,-28.224
Vine Inc,99.68
Vine Inc,57.26
Vine Inc,-3.516
Vine Inc,62.7822
Vine Inc,-26.375999999999998
Vine Inc,0.0
Vine Inc,24.608
Vine Inc,-12.6882
Vine Inc,3.528
Vine Inc,-71.8116
Vine Inc,-5.524
Vine Inc,0.0
Vine Inc,-118.5
Vine Inc,117.984
Vine Inc,3.7680000000000002
Vine Inc,20.616
Vine Inc,41.46
Vine Inc,25.898000000000003
Vine Inc,-19.812
Vine Inc,105.7
Vine Inc,21.4
Vine Inc,38.44
Vine Inc,-17.648
Vine Inc,-37.464
Vine Inc,171.36
Vine Inc,5.0232
Vine Inc,-48.023999999999994
Vine Inc,75.628
Vine Inc,50.856
Vine Inc,41.22
Vine Inc,14.16
Vine Inc,-21.808000000000003
Vine Inc,7.106
Vine Inc,-29.68
Vine Inc,15.525
Vine Inc,118.83200000000001
Vine Inc,3.9248
Vine Inc,-144.63594
Vine Inc,-18.18
Vine Inc,-2.5648
Vine Inc,16.02
Vine Inc,58.72
Vine Inc,-24.031999999999996
Vine Inc,71.46
Vine Inc,17.465999999999998
Vine Inc,132.524
Vine Inc,-36.6744
Vine Inc,80.04
Vine Inc,6.2244
Vine Inc,-6.098
Vine Inc,-2.97
Vine Inc,41.46
Vine Inc,14.097999999999999
Vine Inc,2.14
Vine Inc,-144.63594
Vine Inc,-11.575999999999999
Vine Inc,-144.63594
Vine Inc,-37.9152
Vine Inc,5.2
Vine Inc,49.4
Vine Inc,-10.632
Vine Inc,-144.63594
Vine Inc,2.6208
Vine Inc,-95.2
Vine Inc,4.4352
Vine Inc,33.8744
Vine Inc,7.0
Vine Inc,-14.28
Vine Inc,6.7176
Vine Inc,-144.63594
Vine Inc,-10.096
Vine Inc,42.496
Vine Inc,12.6348
Vine Inc,301.97196
Vine Inc,9.9652
Vine Inc,-11.352
Vine Inc,99.432
Vine Inc,14.224
Vine Inc,35.6796
Vine Inc,241.1046
Vine Inc,56.352
Vine Inc,135.4068
Vine Inc,22.6296
Vine Inc,-3.8208
Vine Inc,55.0
Vine Inc,20.72
Vine Inc,33.9388
Vine Inc,27.64
Vine Inc,63.56
Vine Inc,6.9716
Vine Inc,21.506
Vine Inc,301.97196
Vine Inc,-106.116
Vine Inc,301.97196
Vine Inc,-8.172
Vine Inc,35.28
Vine Inc,-14.544
Vine Inc,-2.134
Vine Inc,28.4102
Vine Inc,301.97196
Vine Inc,-144.63594
Vine Inc,301.97196
Vine Inc,4.9104
Vine Inc,-144.63594
Vine Inc,18.56
Vine Inc,41.3928
Vine Inc,301.97196
Vine Inc,49.288000000000004
Vine Inc,1.213
Vine Inc,55.36
Vine Inc,31.587
Vine Inc,-17.745
Vine Inc,-66.22
Vine Inc,5.02
Vine Inc,-39.9528
Vine Inc,0.0
Vine Inc,301.97196
Vine Inc,1.896
Vine Inc,-32.891999999999996
Vine Inc,-144.63594
Vine Inc,36.4736
Vine Inc,-144.63594
Vine Inc,28.4364
Vine Inc,12.912
Vine Inc,29.6
Vine Inc,1.7352
Vine Inc,160.3136
Vine Inc,143.52
Vine Inc,31.424
Vine Inc,-144.63594
Vine Inc,0.7392
Vine Inc,-24.471999999999998
Vine Inc,110.0
Vine Inc,79.6
Vine Inc,50.928000000000004
Vine Inc,52.2
Vine Inc,-144.63594
Vine Inc,55.943999999999996
Vine Inc,-24.38
Vine Inc,-2.2640000000000002
Vine Inc,-25.9136
Vine Inc,2.9682
Vine Inc,-50.6688
Vine Inc,44.6
Vine Inc,68.952
Vine Inc,88.2
Vine Inc,-2.2680000000000002
Vine Inc,-0.568
Vine Inc,-144.63594
Vine Inc,-2.6519999999999997
Vine Inc,6.3
Vine Inc,-144.63594
Vine Inc,16.4403
Vine Inc,-44.01
Vine Inc,1.24
Vine Inc,10.6794
Vine Inc,-12.4
Vine Inc,246.48
Vine Inc,35.92
Vine Inc,111.774
Vine Inc,49.8042
Vine Inc,5.28
Vine Inc,-8.5794
Vine Inc,48.58
Vine Inc,-32.52
Vine Inc,-23.5764
Vine Inc,25.336
Vine Inc,-144.63594
Vine Inc,-64.38
Vine Inc,26.973000000000003
Vine Inc,6.5286
Vine Inc,-5.104
Vine Inc,-6.624
Vine Inc,-98.8018
Vine Inc,301.97196
Vine Inc,-26.471999999999998
Vine Inc,39.9
Vine Inc,-42.256
Vine Inc,1.7472
Vine Inc,-144.63594
Vine Inc,-144.63594
Vine Inc,102.4998
Vine Inc,-15.824000000000002
Vine Inc,301.97196
Vine Inc,140.39600000000002
Vine Inc,8.56
Vine Inc,5.28
Vine Inc,-68.1302
Vine Inc,15.0864
Vine Inc,7.584
Vine Inc,15.6332
Vine Inc,8.232000000000001
Vine Inc,14.24
Vine Inc,28.32
Vine Inc,-144.63594
Vine Inc,-5.9
Vine Inc,-43.95
Vine Inc,4.5882
Vine Inc,138.88
Vine Inc,0.6624
Vine Inc,-67.137
Vine Inc,33.28
Vine Inc,-144.63594
Vine Inc,-3.804
Vine Inc,81.8496
Vine Inc,-2.0364
Vine Inc,49.58
Vine Inc,-143.431
Vine Inc,-144.63594
Vine Inc,4.008
Vine Inc,26.598000000000003
Vine Inc,-8.112
Vine Inc,9.84
Vine Inc,150.384
Vine Inc,-17.4432
Vine Inc,-43.48
Vine Inc,225.36
Vine Inc,4.2624
Vine Inc,134.4
Vine Inc,39.608000000000004
Vine Inc,21.8376
Vine Inc,5.016
Vine Inc,301.97196
Vine Inc,16.614
Vine Inc,301.97196
Vine Inc,16.0056
Vine Inc,6.84
Vine Inc,40.104
Vine Inc,15.5904
Vine Inc,0.0
Vine Inc,55.943999999999996
Vine Inc,209.274
Vine Inc,-144.63594
Vine Inc,-48.848
Vine Inc,-20.7846
Vine Inc,56.352
Vine Inc,239.52
Vine Inc,-144.63594
Vine Inc,-144.63594
Vine Inc,111.28
Vine Inc,1.9224
Vine Inc,-35.124
Vine Inc,12.6672
Vine Inc,54.4008
Vine Inc,-0.8886
Vine Inc,-27.444000000000003
Vine Inc,48.412
Vine Inc,3.2352
Vine Inc,2.2319999999999998
Vine Inc,8.2992
Vine Inc,-36.2136
Vine Inc,6.18
Vine Inc,-4.8492
Vine Inc,-144.63594
Vine Inc,53.983999999999995
Vine Inc,-6.688
Vine Inc,93.32
Vine Inc,8.556000000000001
Vine Inc,218.22
Vine Inc,105.84
Vine Inc,0.0
Vine Inc,-38.2158
Vine Inc,-97.09200000000001
Vine Inc,36.3018
Vine Inc,8.554
Vine Inc,45.294
Vine Inc,60.391999999999996
Vine Inc,-144.63594
Vine Inc,-36.78
Vine Inc,-144.63594
Vine Inc,42.28
Vine Inc,-110.49
Vine Inc,21.7515
Vine Inc,-66.3916
Vine Inc,35.5
Vine Inc,-24.24
Vine Inc,50.76
Vine Inc,3.7308
Vine Inc,15.072000000000001
Vine Inc,-49.192
Vine Inc,41.076
Vine Inc,119.2
Vine Inc,45.3696
Vine Inc,13.76
Vine Inc,-28.9764
Vine Inc,35.76
Vine Inc,-23.4882
Vine Inc,3.904
Vine Inc,6.5489999999999995
Vine Inc,26.28
Vine Inc,-144.63594
Vine Inc,-17.4
Vine Inc,12.993
Vine Inc,-32.2192
Vine Inc,-39.62
Vine Inc,-64.38
Vine Inc,246.72
Vine Inc,97.1
Vine Inc,51.8292
Vine Inc,-144.63594
Vine Inc,-9.3
Vine Inc,14.16
Vine Inc,9.6832
Vine Inc,-8.44
Vine Inc,19.1646
Vine Inc,-53.52
Vine Inc,133.28
Vine Inc,297.69
Vine Inc,11.9952
Vine Inc,-20.496
Vine Inc,-2.8360000000000003
Vine Inc,33.2156
Vine Inc,8.44
Vine Inc,185.5
Vine Inc,87.76
Vine Inc,-40.196
Vine Inc,-46.7362
Vine Inc,301.97196
Vine Inc,-27.2646
Vine Inc,-144.63594
Vine Inc,38.16
Vine Inc,14.212
Vine Inc,86.8704
Vine Inc,-6.192
Vine Inc,7.8176
Vine Inc,-44.48
Vine Inc,-3.92
Vine Inc,55.28
Vine Inc,6.86
Vine Inc,-8.384
Vine Inc,-97.176
Vine Inc,-73.632
Vine Inc,-144.63594
Vine Inc,-67.472
Vine Inc,199.2606
Vine Inc,-144.63594
Vine Inc,-28.355999999999998
Vine Inc,55.016000000000005
Vine Inc,62.5056
Vine Inc,-2.92
Vine Inc,-9.204
Vine Inc,79.28
Vine Inc,-77.4732
Vine Inc,19.9155
Vine Inc,-11.808
Vine Inc,-69.96
Vine Inc,2.7944
Vine Inc,15.84
Vine Inc,-120.0508
Vine Inc,-35.9058
Vine Inc,-25.049
Vine Inc,9.5032
Vine Inc,-63.3765
Vine Inc,-41.02
Vine Inc,16.88
Vine Inc,70.92
Vine Inc,6.36
Vine Inc,162.484
Vine Inc,2.7039999999999997
Vine Inc,-102.04799999999999
Vine Inc,-42.943999999999996
Vine Inc,239.7
Vine Inc,-29.2776
Vine Inc,-8.7232
Vine Inc,6.9088
Vine Inc,11.22
Vine Inc,-32.2
Vine Inc,46.575
Vine Inc,19.928
Vine Inc,9.6712
Vine Inc,-144.63594
Vine Inc,-33.648
Vine Inc,11.28
Vine Inc,20.9592
Vine Inc,105.28
Vine Inc,6.2608
Vine Inc,35.36
Vine Inc,1.5
Vine Inc,1.5588
Vine Inc,10.64
Vine Inc,47.848
Vine Inc,3.0814
Vine Inc,11.4576
Vine Inc,-144.63594
Vine Inc,-19.78
Vine Inc,-7.44
Vine Inc,43.692
Vine Inc,4.088
Vine Inc,60.0
Vine Inc,2.6376
Vine Inc,89.02
Vine Inc,-66.062
Vine Inc,-100.96
Vine Inc,106.5408
Vine Inc,12.177999999999999
Vine Inc,26.08
Vine Inc,-144.63594
Vine Inc,74.32
Vine Inc,-36.688
Vine Inc,8.5372
Vine Inc,-22.1382
Vine Inc,-8.847999999999999
Vine Inc,126.225
Vine Inc,-6.792000000000001
Vine Inc,62.76
Vine Inc,155.0
Vine Inc,14.82
Vine Inc,-94.75200000000001
Vine Inc,61.6
Vine Inc,89.2224
Vine Inc,-18.18
Vine Inc,50.74
Vine Inc,11.0354
Vine Inc,14.28
Vine Inc,6.18
Vine Inc,-7.21
Vine Inc,-144.63594
Vine Inc,13.8528
Vine Inc,148.704
Vine Inc,-144.63594
Vine Inc,301.97196
Vine Inc,34.72
Vine Inc,34.82
Vine Inc,11.7568
Vine Inc,6.192
Vine Inc,301.97196
Vine Inc,-144.63594
Vine Inc,0.0
Vine Inc,32.412
Vine Inc,-144.63594
Vine Inc,-144.63594
Vine Inc,92.3
Vine Inc,106.2
Vine Inc,4.0
Vine Inc,9.8328
Vine Inc,32.4688
Vine Inc,176.8026
Vine Inc,-2.3904
Vine Inc,-3.2392
Vine Inc,27.441
Vine Inc,54.0
Vine Inc,28.104
Vine Inc,3.5858
Vine Inc,9.988
Vine Inc,66.542
Vine Inc,-28.351999999999997
Vine Inc,14.9292
Vine Inc,-144.63594
Vine Inc,301.14
Vine Inc,-144.63594
Vine Inc,10.4148
Vine Inc,76.0878
Vine Inc,36.3987
Vine Inc,26.6
Vine Inc,148.74
Vine Inc,80.316
Vine Inc,56.5776
Vine Inc,-23.5
Vine Inc,9.012
Vine Inc,40.62
Vine Inc,19.5858
Vine Inc,-9.111
Vine Inc,278.56
Vine Inc,-1.96
Vine Inc,17.424
Vine Inc,-36.1764
Vine Inc,-67.6704
Vine Inc,8.532
Vine Inc,-34.9536
Vine Inc,65.3
Vine Inc,8.2992
Vine Inc,6.2905
Vine Inc,27.1764
Vine Inc,-39.72
Vine Inc,-18.18
Vine Inc,-6.93
Vine Inc,68.52
Vine Inc,-144.63594
Vine Inc,227.48
Vine Inc,-4.428
Vine Inc,27.2862
Vine Inc,-90.3762
Vine Inc,-6.5489999999999995
Vine Inc,-87.024
Vine Inc,40.5426
Vine Inc,168.4704
Vine Inc,-144.63594
Vine Inc,-59.611999999999995
Vine Inc,170.1
Vine Inc,53.235
Vine Inc,13.132
Vine Inc,-20.7306
Vine Inc,0.0
Vine Inc,11.92
Vine Inc,181.176
Vine Inc,-18.1808
Vine Inc,-11.322000000000001
Vine Inc,9.9652
Vine Inc,292.08
Vine Inc,6.916
Vine Inc,18.192
Vine Inc,-14.38
Vine Inc,22.68
Vine Inc,-35.74
Vine Inc,-59.292
Vine Inc,18.4548
Vine Inc,20.538
Vine Inc,70.56
Vine Inc,19.368
Vine Inc,270.72
Vine Inc,168.4704
Vine Inc,-17.584
Vine Inc,138.404
Vine Inc,64.7568
Vine Inc,39.98
Vine Inc,82.04
Vine Inc,7.0128
Vine Inc,-144.63594
Vine Inc,-144.63594
Vine Inc,-4.8048
Vine Inc,-56.68
Vine Inc,81.0
Vine Inc,15.468
Vine Inc,-18.5562
Vine Inc,-56.996
Vine Inc,5.7798
Vine Inc,-60.6078
Vine Inc,3.872
Vine Inc,4.5360000000000005
Vine Inc,-21.7176
Vine Inc,-95.6
Vine Inc,43.8408
Vine Inc,301.97196
Vine Inc,-96.1146
Vine Inc,15.147
Vine Inc,-28.991999999999997
Vine Inc,6.36
Vine Inc,75.6624
Vine Inc,33.0
Vine Inc,-12.7512
Vine Inc,-104.648
Vine Inc,-36.294000000000004
Vine Inc,2.4598
Vine Inc,37.784
Vine Inc,49.716
Vine Inc,-144.63594
Vine Inc,24.56
Vine Inc,12.8058
Vine Inc,20.7332
Vine Inc,44.52
Vine Inc,-1.136
Vine Inc,87.3504
Vine Inc,48.3136
Vine Inc,114.24
Vine Inc,228.0
Vine Inc,-22.2388
Vine Inc,-38.2
Vine Inc,-66.24
Vine Inc,-0.9933
Vine Inc,-4.6752
Vine Inc,-120.51299999999999
Vine Inc,19.5
Vine Inc,-18.2
Vine Inc,-48.7032
Vine Inc,43.44
Vine Inc,-77.968
Vine Inc,-74.4
Vine Inc,-11.755999999999998
Vine Inc,-140.196
Vine Inc,16.3172
Vine Inc,23.8986
Vine Inc,-84.9615
Vine Inc,8.217
Vine Inc,10.5072
Vine Inc,4.1972
Vine Inc,20.7808
Vine Inc,6.5760000000000005
Vine Inc,301.97196
Vine Inc,-122.87700000000001
Vine Inc,8.32
Vine Inc,6.88
Vine Inc,29.32
Vine Inc,13.32
Vine Inc,3.4196
Vine Inc,225.264
Vine Inc,-19.864
Vine Inc,-144.63594
Vine Inc,-144.63594
Vine Inc,14.2
Vine Inc,30.99
Vine Inc,7.3
Vine Inc,11.1776
Vine Inc,6.2608
Vine Inc,6.7008
Vine Inc,1.6056
Vine Inc,301.97196
Vine Inc,-14.196
Vine Inc,12.88
Vine Inc,51.4764
Vine Inc,-144.63594
Vine Inc,-15.252
Vine Inc,22.3548
Vine Inc,133.4
Vine Inc,81.8432
Vine Inc,18.1176
Vine Inc,22.869
Vine Inc,19.7988
Vine Inc,16.5354
Vine Inc,4.0584
Vine Inc,12.5216
Vine Inc,42.24
Vine Inc,96.18
Vine Inc,1.7519999999999998
Vine Inc,69.64
Vine Inc,301.97196
Vine Inc,-0.8999
Vine Inc,17.4064
Vine Inc,-82.684
Vine Inc,-12.495999999999999
Vine Inc,-24.398000000000003
Vine Inc,-14.8704
Vine Inc,-15.52
Vine Inc,3.0096
Vine Inc,-13.7976
Vine Inc,52.1262
Vine Inc,301.97196
Vine Inc,-0.7566
Vine Inc,10.9096
Vine Inc,-42.1096
Vine Inc,10.3936
Vine Inc,-9.097999999999999
Vine Inc,-34.641
Vine Inc,-144.63594
Vine Inc,11.4
Vine Inc,15.12
Vine Inc,6.81
Vine Inc,135.78
Vine Inc,6.03
Vine Inc,21.93
Vine Inc,102.24
Vine Inc,170.73
Vine Inc,50.82
Vine Inc,2.16
Vine Inc,58.86
Vine Inc,12.66
Vine Inc,11.85
Vine Inc,15.36
Vine Inc,19.26
Vine Inc,301.97196
Vine Inc,34.98
Vine Inc,13.92
Vine Inc,105.96
Vine Inc,129.45
Vine Inc,6.69
Vine Inc,0.0
Vine Inc,0.87
Starlightning,32.52
Starlightning,72.9675
Starlightning,-144.63594
Starlightning,185.16
Starlightning,43.2
Starlightning,-144.63594
Starlightning,-144.63594
Starlightning,301.97196
Starlightning,179.1
Starlightning,-60.684
Starlightning,18.45
Starlightning,-13.515
Starlightning,46.44
Starlightning,301.97196
Starlightning,137.52
Starlightning,239.58
Starlightning,5.22
Starlightning,44.2305
Starlightning,104.78399999999999
Starlightning,199.8
Starlightning,22.68
Starlightning,301.97196
Starlightning,-144.63594
Starlightning,4.2
Starlightning,206.55599999999998
Starlightning,-5.412000000000001
Starlightning,52.68
Starlightning,-11.16
Starlightning,24.6
Starlightning,15.48
Starlightning,114.228
Starlightning,202.77
Starlightning,57.126000000000005
Starlightning,28.3995
Starlightning,-144.63594
Starlightning,34.5
Starlightning,301.97196
Starlightning,301.97196
Starlightning,95.322
Starlightning,82.98
Starlightning,170.1
Starlightning,252.9
Starlightning,301.97196
Starlightning,36.81
Starlightning,25.02
Starlightning,15.99
Starlightning,67.62
Starlightning,80.88
Starlightning,27.81
Starlightning,-144.63594
Starlightning,119.0835
Starlightning,76.2
Starlightning,-144.63594
Starlightning,28.8
Starlightning,-48.72
Starlightning,-90.0
Starlightning,75.6
Starlightning,19.53
Starlightning,37.86
Starlightning,-2.385
Starlightning,122.28
Starlightning,7.62
Starlightning,178.11
Starlightning,0.0
Starlightning,58.44
Starlightning,30.87
Starlightning,301.97196
Starlightning,19.305
Starlightning,68.733
Starlightning,30.51
Starlightning,210.66
Starlightning,36.75
Starlightning,301.97196
Starlightning,-44.424
Starlightning,301.97196
Starlightning,102.054
Starlightning,14.58
Starlightning,-144.63594
Starlightning,-21.45
Starlightning,36.9
Starlightning,35.7
Starlightning,-51.3
Starlightning,21.6855
Starlightning,122.025
Starlightning,42.48
Starlightning,301.97196
Starlightning,30.564
Starlightning,-14.765999999999998
Starlightning,-0.7425
Starlightning,301.97196
Starlightning,-0.054000000000000006
Starlightning,269.73
Starlightning,46.44
Starlightning,47.88
Starlightning,174.78
Starlightning,169.05
Starlightning,14.94
Starlightning,6.51
Starlightning,-144.63594
Starlightning,-6.4275
Starlightning,28.92
Starlightning,-7.95
Starlightning,-76.14
Starlightning,73.68
Starlightning,16.62
Starlightning,61.683
Starlightning,-10.536
Starlightning,14.76
Starlightning,-144.63594
Starlightning,-74.415
Starlightning,301.97196
Starlightning,301.97196
Starlightning,301.97196
Starlightning,95.4
Starlightning,7.38
Starlightning,301.97196
Starlightning,-144.63594
Starlightning,-139.266
Starlightning,71.46
Starlightning,74.4
Starlightning,81.09
Starlightning,31.968000000000004
Starlightning,21.69
Starlightning,73.14
Starlightning,-14.484000000000002
Starlightning,231.3
Starlightning,-144.63594
Starlightning,-14.64
Starlightning,68.418
Starlightning,25.2
Starlightning,6.36
Starlightning,301.97196
Starlightning,133.392
Starlightning,35.1
Starlightning,-25.83
Starlightning,6.21
Starlightning,-0.045
Starlightning,65.67
Starlightning,187.608
Starlightning,-1.8780000000000001
Starlightning,256.41
Starlightning,-63.288000000000004
Starlightning,-75.36
Starlightning,28.8
Starlightning,301.97196
Starlightning,-64.08
Starlightning,43.68
Starlightning,-24.054000000000002
Starlightning,35.856
Starlightning,12.42
Starlightning,301.97196
Starlightning,22.14
Starlightning,204.9
Starlightning,22.8
Starlightning,64.8
Starlightning,-73.359
Starlightning,301.97196
Starlightning,14.952
Starlightning,81.711
Starlightning,19.32
Starlightning,301.97196
Starlightning,239.94
Starlightning,99.24
Starlightning,12.924000000000001
Starlightning,44.1
Starlightning,50.4
Starlightning,140.625
Starlightning,20.61
Starlightning,301.97196
Starlightning,39.33
Starlightning,6.18
Starlightning,13.6305
Starlightning,11.43
Starlightning,25.92
Starlightning,177.075
Starlightning,92.61
Starlightning,-17.4555
Starlightning,11.703
Starlightning,100.92
Starlightning,184.17
Starlightning,-28.494
Starlightning,-129.726
Starlightning,0.0
Starlightning,61.128
Starlightning,143.56799999999998
Starlightning,226.8
Starlightning,-94.05
Starlightning,34.44
Starlightning,301.97196
Starlightning,19.56
Starlightning,-0.084
Starlightning,6.51
Starlightning,146.28
Starlightning,239.49
Starlightning,165.618
Starlightning,9.72
Starlightning,81.24
Starlightning,133.44
Starlightning,-65.88
Starlightning,301.97196
Starlightning,-128.94
Starlightning,-144.63594
Starlightning,-64.332
Starlightning,-20.685
Starlightning,44.9775
Starlightning,10.026
Starlightning,6.1425
Starlightning,-40.68
Starlightning,5.85
Starlightning,-68.493
Starlightning,-0.0495
