SKU ID,Date,Manufacturer,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic
SKU1240,02-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,11489,802,1458
SKU1236,03-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,16463,997,1243
SKU1242,4/30/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,18031,966,1578
SKU1262,5/14/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,16416,909,1380
SKU1231,06-04-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,16557,932,1129
SKU1258,6/25/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,14580,854,1105
SKU1272,7/23/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,18259,959,1586
SKU1260,7/30/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,16992,982,2044
SKU1256,08-06-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,21062,1087,2802
SKU1264,8/13/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,15218,869,2341
SKU1267,8/20/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,12195,812,2440
SKU1248,8/27/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,7637,677,1999
SKU1257,09-03-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,26143,1203,2567
SKU1243,10/29/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,13754,906,1303
SKU1262,11-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,21241,1184,2291
SKU1262,11/26/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,11688,911,2839
SKU1242,12-03-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,23821,1369,3914
SKU1240,12-10-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,25102,1338,2458
SKU1256,01-02-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,17315,857,2880
SKU1244,1/16/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,19145,944,2696
SKU1285,1/30/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Gain,14999,827,2577
SKU1231,2/20/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,14614,777,2537
SKU1247,3/13/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,17394,841,2975
SKU1239,05-01-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,20147,1043,3500
SKU1240,05-08-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,20020,1017,2759
SKU1234,5/29/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,15629,854,2529
SKU1231,6/19/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,17290,922,3147
SKU1237,7/17/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,18740,963,2471
SKU1237,9/18/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,20858,1201,3742
SKU1252,9/25/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,17787,1129,3482
SKU1248,10-09-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,14198,925,3294
SKU1236,11-06-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,25818,1138,3479
SKU1282,12-11-21,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Gain,16585,727,3191
SKU1233,12/25/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,14954,583,2795
SKU1243,03-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,25121,937,2899
SKU1238,3/19/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,21528,846,4000
SKU1246,04-02-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,25041,978,3613
SKU1267,05-07-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,26470,1057,3731
SKU1289,6/25/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Gain,23071,846,3591
SKU1256,07-02-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,21104,828,2817
SKU1245,07-09-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,17722,627,2444
SKU1240,8/13/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,18664,736,3655
SKU1261,9/17/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,15157,731,2625
SKU1245,10/22/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,21588,890,3258
SKU1271,11-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,20891,742,2606
SKU1247,12/17/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,11999,614,1695
SKU1249,12/31/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,20274,861,2483
SKU1256,01-02-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,21355,955,3592
SKU1267,01-09-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,18112,899,1523
SKU1265,1/23/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,21323,959,2979
SKU1247,1/30/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,14900,812,2569
SKU1233,02-06-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,18309,933,2890
SKU1237,2/20/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,14713,802,1646
SKU1241,04-03-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,23757,1097,3925
SKU1268,05-08-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,10392,609,1473
SKU1245,06-05-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,20243,1105,4006
SKU1237,07-03-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,11769,871,2595
SKU1246,7/31/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,19977,1041,3721
SKU1234,10/30/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,18396,1055,3453
SKU1237,01-08-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,27951,1491,4990
SKU1245,1/29/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,27894,1376,4669
SKU1260,2/19/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,31280,1360,4852
SKU1243,04-02-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,37033,1516,4218
SKU1240,04-09-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,35407,1477,3786
SKU1258,4/23/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,32506,1328,3777
SKU1236,4/30/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,33670,1427,3602
SKU1256,5/14/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,33856,1402,3358
SKU1238,5/21/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,34821,1444,3818
SKU1264,5/28/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,34855,1443,3726
SKU1241,07-09-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,33253,1389,3298
SKU1280,7/23/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,33154,1417,3601
SKU1243,8/13/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,38857,1489,3728
SKU1249,9/24/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,41072,1460,3206
SKU1259,10/29/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,41048,1438,3376
SKU1232,11/26/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,26521,1106,3325
SKU1263,12-10-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,45889,1720,3804
SKU1231,12/24/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,31794,1181,2188
SKU1245,01-02-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,6351,271,1422
SKU1235,1/16/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,4607,240,405
SKU1247,2/20/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,2769,264,1015
SKU1236,2/27/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,1892,184,916
SKU1246,4/17/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,9243,530,762
SKU1243,4/24/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,3073,320,308
SKU1284,5/29/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Gain,11445,381,1607
SKU1231,6/26/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,8383,365,1917
SKU1246,07-03-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,10643,375,1711
SKU1248,7/17/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,10464,515,2411
SKU1231,8/14/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,8146,444,1764
SKU1262,8/21/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,8409,386,1650
SKU1247,8/28/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,12261,263,1496
SKU1240,09-04-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,16024,431,1639
SKU1235,9/18/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,7055,210,1074
SKU1231,9/25/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,5234,129,934
SKU1238,10-09-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,21571,988,2294
SKU1262,11/20/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,16596,610,1697
SKU1238,12-04-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,13356,436,1226
SKU1234,12-11-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,16324,740,2253
SKU1250,12/25/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,14117,556,2330
SKU1231,1/15/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,15115,532,1742
SKU1276,02-12-22,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,15891,462,1670
SKU1256,2/26/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,10582,344,1368
SKU1271,04-02-22,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,14393,468,2494
SKU1280,05-07-22,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,16706,474,2068
SKU1233,5/21/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,14827,410,1927
SKU1231,7/30/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,13980,650,2663
SKU1242,8/13/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,27235,1010,4095
SKU1248,9/17/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,25735,857,2909
SKU1242,10/22/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,21263,893,3275
SKU1250,11-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,30175,997,2745
SKU1244,11-12-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,36507,1202,3339
SKU1248,11/26/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,20031,1007,4280
SKU1257,12/17/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,38889,1310,4264
SKU1234,12/24/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,25023,935,2936
SKU1270,01-09-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,31973,1434,2678
SKU1246,1/23/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,28341,1256,3146
SKU1242,1/30/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,23903,1089,2447
SKU1247,02-06-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,23872,1076,2334
SKU1248,2/20/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,21454,948,1498
SKU1234,3/13/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,22861,1033,2435
SKU1283,3/27/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Gain,21671,980,2385
SKU1254,05-08-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,16296,714,1784
SKU1263,6/26/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,13281,609,2417
SKU1234,7/17/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,39181,1471,3318
SKU1249,08-07-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,13889,682,3649
SKU1250,09-04-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,21126,915,4077
SKU1276,10-09-21,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,19278,896,2011
SKU1264,11/13/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,10252,280,950
SKU1240,11/27/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,7191,196,815
SKU1265,12-04-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,7859,186,704
SKU1280,02-12-22,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,29006,893,2623
SKU1242,2/26/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,24826,766,2459
SKU1237,03-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,22134,645,1786
SKU1269,3/19/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,17497,497,1886
SKU1238,04-02-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,21641,670,1415
SKU1231,04-09-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,20682,667,1334
SKU1240,05-07-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,19395,554,662
SKU1235,5/21/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,19109,580,959
SKU1244,06-04-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,15700,382,627
SKU1268,7/16/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,19706,464,1551
SKU1239,7/30/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,24811,648,2346
SKU1243,09-03-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,19758,604,2020
SKU1284,9/17/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Gain,30183,1042,1942
SKU1250,10-01-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,24964,763,1339
SKU1261,11-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,25742,705,2020
SKU1248,12/24/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,23844,602,937
SKU1255,12/31/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,27452,696,1840
SKU1268,1/16/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,0,0,0
SKU1236,02-06-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,0,0,0
SKU1250,3/20/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,0
SKU1283,4/17/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Gain,0,0,0
SKU1252,05-08-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,0,0,0
SKU1275,5/29/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,0,0,0
SKU1252,06-05-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,0,0,0
SKU1246,06-12-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,317
SKU1244,07-03-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,0
SKU1270,08-07-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,0,0,0
SKU1237,8/21/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,0,0,1409
SKU1269,10-09-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,0,0,0
SKU1250,11-06-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,597
SKU1233,11/27/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,0,0,0
SKU1278,02-12-22,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,0,0,295
SKU1260,03-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,0,0,995
SKU1265,04-02-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,0,0,0
SKU1265,04-09-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,0,0,0
SKU1246,4/16/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,190
SKU1244,4/30/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,0
SKU1250,08-06-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,0
SKU1249,8/13/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,0
SKU1245,09-03-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,0,0,0
SKU1238,10/15/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,0,0,803
SKU1235,10/29/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,0,0,1113
SKU1252,11-05-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,0,0,1609
SKU1235,11/26/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,0,0,1571
SKU1238,12/17/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,0,0,990
SKU1283,2/13/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Gain,14492,991,5374
SKU1279,2/20/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,14175,936,5331
SKU1248,2/27/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,14623,1062,5609
SKU1261,3/13/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,11833,820,2620
SKU1254,3/27/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,9360,799,3140
SKU1260,07-03-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,11412,1138,4332
SKU1277,7/17/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Pods,Tide,11961,928,3125
SKU1263,7/24/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,11182,743,3161
SKU1268,7/31/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,12523,671,3398
SKU1245,8/14/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,15273,977,3150
SKU1235,8/28/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,11118,760,1667
SKU1239,09-04-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,10417,687,1798
SKU1246,9/25/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,14903,1152,2834
SKU1245,10-09-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,11217,819,2537
SKU1258,10/23/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,11327,1081,1741
SKU1231,10/30/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,17130,1115,2247
SKU1239,11/20/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,20962,933,2891
SKU1256,12-11-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,16371,695,2120
SKU1244,12/18/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,18815,917,2169
SKU1232,01-08-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,29591,1512,3955
SKU1267,02-12-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,19843,807,2001
SKU1256,2/26/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,15477,632,1339
SKU1265,3/19/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,28181,1211,4339
SKU1267,3/26/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,30021,1258,3952
SKU1269,04-09-22,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Tide,28052,1148,3375
SKU1235,05-07-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,27832,1202,2993
SKU1232,5/21/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,26080,1099,2808
SKU1250,8/13/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,20953,842,2444
SKU1237,8/27/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,18336,707,2491
SKU1245,09-10-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,13699,535,1561
SKU1242,9/17/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,10322,381,1640
SKU1249,10-01-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,22082,764,1790
SKU1246,10-08-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,20662,726,1856
SKU1233,10/22/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,15462,691,1553
SKU1239,11-12-22,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,18999,776,1974
SKU1252,11/19/2022,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,22113,1019,2931
SKU1237,01-02-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,28439,1447,5639
SKU1239,01-09-21,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,29436,1544,4517
SKU1241,1/30/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Gain,26168,1341,4666
SKU1239,2/13/2021,Synergix solutions ,Fabric Care,Laundry Detergents,Powder,Ariel,22470,1185,3646
SKU1257,03-06-21,Synergix solutions ,Fabric Care,Laundry Detergents,Liquid,Gain,28676,1456,4538
